"","x"
"266",2.2707751941701
"267",-2.37277894931309
"268",-2.01233656960962
"269",-1.99631446862888
"270",1.38054818940823
"271",-2.57854533990181
"272",2.55771965837658
"273",-0.113542304899789
"274",0.928129992258861
"275",3.25074249618305
"276",-0.578303367369135
"277",-2.11695793632326
"278",0.415348831945518
"279",0.860654376524077
"280",1.15430845801264
"281",3.50790779129725
"282",2.25857672185209
"283",0.864512829160776
"284",0.36438154461607
"285",1.76531038298351
"286",2.44381497809287
"287",2.62616040388955
"288",-3.71848732281024
"289",-0.739357577578501
"290",2.89941596825851
"291",0.954689157404025
"292",-0.460633975610272
"293",-0.14687347714385
"294",-2.069997553182
"295",-2.27972038750588
"296",-1.90807872311932
"297",-2.66510165371097
"298",-4.07213679917051
"299",-1.12605105095589
"300",0.854860216058014
"301",0.316205301151405
"302",-1.48900197279259
"303",2.21886402669152
"304",-1.45948871800887
"305",-0.601176727475142
"306",2.16489105742696
"307",-0.23357928291357
"308",0.935777205422644
"309",3.01382560970348
"310",-1.18502264786233
"311",2.87701956772134
"312",4.84059414718834
"313",1.86457597687634
"314",-0.402239815356578
"315",0.175032110742638
"316",-2.08748826052478
"317",-3.6579002526895
"318",1.1593223259145
"319",3.39408222222833
"320",-2.28381238446733
"321",0.535847162384339
"322",-2.20055594338284
"323",0.332614065152053
"324",1.33564112570638
"325",-0.452402913082466
"326",2.47005384731788
"327",-0.77099038560202
"328",-0.613998116732978
"329",-2.52929702339291
"330",-0.704622134364365
"331",0.576040184984384
"332",-1.86076561961243
"333",0.836649496476341
"334",0.179739650760752
"335",-1.78648697787564
"336",1.34073227334259
"337",3.77612072942924
"338",-0.610162975486696
"339",0.601940198683511
"340",3.18549758530724
"341",2.68413629073122
"342",3.11143806358828
"343",0.544495183812961
"344",-4.89365241048094
"345",-3.12206747153841
"346",-0.834018323734738
"347",-0.47573360138585
"348",2.34185404062987
"349",-2.00364954814542
"350",3.0794023321403
"351",-2.42873260517715
"352",-0.755241877673232
"353",-0.117220801276242
"354",1.04694340821473
"355",3.3289408448123
"356",1.88152578413435
"357",-0.164957811234396
"358",-0.250991230730643
"359",0.422335694258774
"360",0.429520318808236
"361",0.430073838313689
"362",0.105633725539443
"363",-1.61829504578047
"364",0.890597978640883
"365",-1.07136421191098
"366",1.04918283484762
"367",-1.61633294574771
"368",-0.246243336753103
"369",1.24662989906251
"370",-1.63505704266018
"371",1.92831348691932
"372",-0.512346365256531
"373",0.756549397128721
"374",3.24679590226995
"375",-3.29265259341217
"376",-2.49071220412498
"377",-2.75609897577658
"378",-1.45651681909916
"379",-1.01094141278201
"380",-1.69108021253569
"381",-4.15310364504493
"382",0.930624439241621
"383",2.42087957787747
"384",-1.49607912736561
"385",0.385214005564653
"386",-0.516591928792477
"387",1.21154505015356
"388",4.29776238359589
"389",0.651020316655346
"390",1.64277297529584
"391",0.176087255706461
"392",-1.33666703724819
"393",-0.189672235699322
"394",0.599912391541526
"395",2.05643347936541
"396",0.954445098414776
"397",-0.63118649759711
"398",-1.36274673274636
"399",-3.64730296367233
"400",1.07633559150849
"401",3.08345347981459
"402",1.05367454945358
"403",-0.578256389094095
"404",-0.876867826425349
"405",0.630849072147371
"406",3.12357527653234
"407",2.56794279215729
"408",-4.08094166487087
"409",3.52862999769715
"410",3.35318924283527
"411",1.49321732466725
"412",-1.04993097614398
"413",-1.70622901498659
"414",-1.25520187155795
"415",1.60865063697476
"416",1.26825501072183
"417",0.0858888723391721
"418",-1.15331459551957
"419",0.504980264715874
"420",-1.8104406864279
"421",0.313587019052305
"422",0.566257340104588
"423",1.8805214606068
"424",-0.457665001544767
"425",2.0687358790864
"426",0.263489633238685
"427",-0.140730409442323
"428",-0.690191063564654
"429",-1.77590737990147
"430",-0.564077541841951
"431",-3.50877917223396
"432",1.40103188552522
"433",1.85021449380203
"434",-1.4813618122639
"435",0.695968239615179
"436",0.510804935778238
"437",2.30501084138952
"438",-0.399443568417088
"439",0.962846841498367
"440",2.90105704758085
"441",0.840837599922886
"442",-5.26003676730191
"443",1.46361347276389
"444",-1.70199993086492
"445",3.95392920305979
"446",3.42822494444922
"447",3.7411123842064
"448",1.89693376377847
"449",2.62164862185675
"450",1.432319986683
"451",-0.302817236643463
"452",0.818820060555367
"453",1.1228513644425
"454",0.583779438199381
"455",0.19860549920897
"456",1.83263191121666
"457",-1.06471254133724
"458",0.778550685187026
"459",3.96997317739855
"460",-2.90643164138092
"461",1.44989997142553
"462",-1.02306453006744
"463",0.176663273684995
"464",0.683868675067493
"465",-1.7483559049889
"466",0.101776989063299
"467",0.509567628758256
"468",2.14012132729631
"469",-0.452723726657273
"470",-2.19035524410366
"471",-0.579735682843555
"472",-0.146737186299394
"473",2.41939016039082
"474",0.627291124058276
"475",2.9082143039226
"476",-1.31927168493076
"477",2.1892387168863
"478",-3.05240136739102
"479",-0.889697208935599
"480",2.86595369555038
"481",0.51761000441022
"482",2.85681600862773
"483",-0.564067840106684
"484",0.100157336711511
"485",0.709068130160942
"486",0.900635419152866
"487",0.155676544703807
"488",-1.58174440710081
"489",0.763441580996599
"490",1.3843896191012
"491",0.843718869446998
"492",2.25872334815354
"493",-1.41085673386146
"494",1.49258895918594
"495",5.18635731767315
"496",0.720349998216593
"497",0.239159386052449
"498",0.475624027156026
"499",-0.80660167227824
"500",-2.97400822154507
"501",-2.30533363888139
"502",-3.40466564677548
"503",0.420848766258246
"504",5.51805069179851
"505",-0.129776795971066
"506",-3.69942725282364
"507",2.84554562484708
"508",0.903183416232747
"509",2.18003538079804
"510",0.647088980663223
"511",3.86395555661703
"512",2.79322934916354
"513",1.97265343432729
"514",0.530208412679876
"515",2.08003448946392
"516",-0.52483603653197
"517",0.0643173674154
"518",-1.17809257648439
"519",2.18436615100061
"520",-0.675301325898401
"521",1.18082918507385
"522",2.28258684956271
"523",-2.43403603597918
"524",2.78797382894022
"525",3.28667891803353
"526",1.82225194342682
"527",2.60556611625996
"528",1.01364771268529
"529",2.14493314075319
"530",-0.139387740844266
"531",2.00859802454811
"532",0.704442576095769
"533",0.700377891488037
"534",-0.600228019311343
"535",2.33341250781509
"536",0.167682527971941
"537",1.76397969057501
"538",-1.87396562056741
"539",0.309735775030936
"540",-0.292292400198056
"541",-0.531612842860687
"542",-3.21957704496544
"543",1.20782414425193
"544",3.62963004203179
"545",0.521686637504321
"546",1.60684505877064
"547",-2.06395106398623
"548",-0.661232175706957
"549",-3.89401545459088
"550",-2.73907488992577
"551",-1.64450632637343
"552",1.13597264963331
"553",-0.471574442169995
"554",1.47269722996209
"555",1.92325962807075
"556",-1.69434961220034
"557",3.10195231150331
"558",0.471963535939066
"559",-1.7453481956965
"560",1.02122602583854
"561",0.605869103950306
"562",0.16590699835606
"563",2.20819958612847
"564",-1.50722414767395
"565",-3.59454835824333
"566",0.606968034248469
"567",-0.126515824825662
"568",-1.13102560701989
"569",-1.13465079041736
"570",-1.35261295634065
"571",3.27883871582733
"572",0.952559693774409
"573",-0.768738829344341
"574",0.281994660148446
"575",1.26556957716677
"576",1.28109257846905
"577",-0.497532202226109
"578",-4.23003422595562
"579",1.79940051509528
"580",-0.181366085400725
"581",0.437411226659203
"582",-0.762203677858824
"583",3.62213783465725
"584",-2.4215296811748
"585",-2.30077966673157
"586",-2.03726140293154
"587",0.665822241119168
"588",1.37293679292665
"589",2.07045877262782
"590",1.93777279117027
"591",-1.04011587602645
"592",-1.29464396640006
"593",-2.16388240336657
"594",-0.105025167374395
"595",-2.58431376225913
"596",-2.83586368899171
"597",-4.57813825905102
"598",-0.927303413526715
"599",3.31361287761791
"600",-1.44399369172478
"601",0.566502438001024
"602",2.78686374942685
"603",-1.15522668133968
"604",3.06800538941427
"605",-0.470342125205089
"606",-1.05995731345446
"607",-2.66145951442444
"608",-0.0281328925661962
"609",4.84943295741525
"610",-2.78130540236795
"611",-4.0610160338069
"612",-3.28189569611302
"613",1.12007033279075
"614",-0.509853825381817
"615",2.28486561675324
"616",0.742780327196152
"617",1.48432102073517
"618",0.359098269674491
"619",-1.19502585185226
"620",0.388143651585395
"621",-0.741236557787002
"622",-1.36245649800029
"623",-4.82149631076066
"624",1.0462092888091
"625",-2.78279412259156
"626",0.706852758161061
"627",1.95195681838783
"628",1.51301687562899
"629",1.19760991141286
"630",-2.9922103368171
"631",1.29639202239496
"632",3.89421746651473
"633",-2.32514058196857
"634",5.55708867197872
"635",2.17986925585487
"636",0.528590970192678
"637",2.64109388617963
"638",2.61355094540784
"639",2.20225235999596
"640",-0.525870236765843
"641",3.9827530942239
"642",1.08160994673956
"643",0.291386390704379
"644",-1.98436002618202
"645",-0.11710410536832
"646",-1.80390591702241
"647",1.76486010895371
"648",-0.454992321034889
"649",0.345176946887
"650",0.713922604104331
"651",3.9591824879406
"652",-1.04629835817412
"653",-2.03351770650121
"654",-2.620402115272
"655",0.793240068767388
"656",-0.652012136887587
"657",-1.04052395493021
"658",-0.682809067831052
"659",-1.23709104809366
"660",1.42901957632136
"661",3.84699438557413
"662",0.77050970071712
"663",-1.64538079268483
"664",0.879779907351694
"665",0.625849100860739
"666",-4.25766994254102
"667",1.31016278612085
"668",0.97371076241689
"669",0.441205208941289
"670",-1.1864789946974
"671",-1.10976708892343
"672",2.05013994126674
"673",2.13635085964426
"674",-0.0941348732940309
"675",-1.56762666408644
"676",-0.516463338331414
"677",-1.03426224444319
"678",2.12296349934074
"679",1.76052519913183
"680",0.154357435169106
"681",3.22297305013767
"682",-2.12703909626064
"683",2.52156470817702
"684",-1.61954757039791
"685",1.57467796168325
"686",-0.867493183651784
"687",0.0562708694490539
"688",1.26330539331967
"689",1.18943892904141
"690",-1.17159542412961
"691",-0.365010748171245
"692",-0.998211619409281
"693",-1.20595368869808
"694",2.63573712285155
"695",1.73993036662161
"696",-0.0855739197187103
"697",0.778108808869118
"698",1.80034912636803
"699",2.36055031078951
"700",0.142002677540194
"701",0.476609122599677
"702",-2.41708909283624
"703",0.327310978174119
"704",2.2740555906376
"705",1.44846703762079
"706",4.92020977785269
"707",-1.57112804859061
"708",0.873996678451115
"709",1.79656719203813
"710",0.620657139107864
"711",0.403201186860954
"712",1.17872915515678
"713",0.241910112432047
"714",1.92645702107197
"715",-1.30576073419569
"716",2.32147062206888
"717",0.908443584370334
"718",3.40940604106307
"719",2.03248987332408
"720",3.37196091868925
"721",0.690598453822224
"722",0.585382901693937
"723",0.704345645187852
"724",-1.46750274156023
"725",2.7109520043807
"726",-2.62795125716435
"727",-1.8899376255526
"728",-0.492189312163831
"729",0.518263339139097
"730",-1.15702024986044
"731",-1.9800784809099
"732",-1.29493466701127
"733",0.865855327188374
"734",0.914821330580673
"735",1.02327800313112
"736",-0.234339081135165
"737",-0.182335137374207
"738",0.00756592316061557
"739",2.32159821481159
"740",1.88812158944846
"741",-1.00349018592304
"742",-0.0907443440019153
"743",-1.33121659696639
"744",-1.24641248928536
"745",-1.1835906919567
"746",-1.44679404332284
"747",0.279949296989647
"748",-1.01981052682272
"749",-4.03979458060592
"750",-2.25435822056191
"751",-1.00381745175443
"752",0.237638528431989
"753",1.04095229111606
"754",-1.52794203288991
"755",-2.53108300722295
"756",1.58381975847696
"757",0.249920354502749
"758",-0.0298027179286612
"759",-1.34788426926435
"760",-1.59360044578741
"761",0.618029649625482
"762",-0.858558340836165
"763",-3.06599591626918
"764",1.1369317706186
"765",-2.13977328205955
"766",0.863042539648663
"767",1.63647429968858
"768",1.72809658158078
"769",2.21412744124426
"770",-2.18828660079405
"771",-0.415360201659724
"772",-2.80290966605339
"773",1.52461424165063
"774",-2.70354538964087
"775",-0.758783868917561
"776",-0.257318733346315
"777",0.736012944939727
"778",1.63510694092239
"779",3.12926727254972
"780",0.0133105386846521
"781",1.09616328633626
"782",3.38864598684189
"783",-2.41378526658832
"784",-1.60783369491571
"785",0.0930291665279421
"786",1.00158139272863
"787",-1.44776270285707
"788",1.69287729216651
"789",2.19086068762298
"790",-1.21150667872059
"791",0.684482690703652
"792",-3.66694541206519
"793",-4.34226139356035
"794",-4.25651620859998
"795",2.17664637648102
"796",0.0424645008203981
"797",-2.27650152513143
"798",1.02715949414881
"799",-3.79330220105768
"800",3.39652355440092
"801",0.234389855902687
"802",-0.792329025237613
"803",0.340214360819106
"804",-2.78570913456458
"805",0.282298751227823
"806",-1.9035293830715
"807",0.505595668211356
"808",-0.717719237408327
"809",0.567443920680081
"810",-0.713819177838222
"811",0.445970491569559
"812",2.6622607788292
"813",0.176074389366661
"814",-1.83338593128857
"815",1.73331676220852
"816",2.64102246213871
"817",-4.46184098027051
"818",-2.44619367830942
"819",-2.44107411251839
"820",3.19238848740062
"821",-2.62130164952164
"822",-2.45286930911393
"823",-2.36555622723171
"824",-0.325100306010986
"825",0.58562911456787
"826",-1.91284990526373
"827",4.0795678380333
"828",-2.91986423615236
"829",4.48004623377593
"830",2.17371572938503
"831",-0.77617878849079
"832",1.20582163881519
"833",-1.39082232172151
"834",-0.192363874085027
"835",3.27377628401764
"836",-1.95822844334456
"837",-1.73133101478863
"838",4.20452896069305
"839",2.58014570603098
"840",-2.85367033423838
"841",0.727426422601813
"842",-1.02275677524697
"843",-0.251972093217978
"844",1.57356523550012
"845",1.72590697245
"846",2.77860214881764
"847",1.43351614238586
"848",0.389950848815987
"849",-0.20306093821289
"850",0.393388375402673
"851",-3.38999822617309
"852",2.41622222686806
"853",0.959952582902131
"854",0.530734998204394
"855",-4.45887522487003
"856",-0.605972238646784
"857",1.73874660302889
"858",1.01269685520094
"859",2.17762242708148
"860",-0.204007938201326
"861",-2.49828463586404
"862",-0.0479302812056014
"863",-2.87834959158635
"864",-0.372469866863126
"865",1.23388395657224
"866",-0.0875899847677693
"867",-1.1814736107364
"868",-0.0550697865345836
"869",-1.42034919146198
"870",-0.252165025897699
"871",2.75719267404246
"872",0.557497829674148
"873",-0.567157650694503
"874",-0.649950968899974
"875",-0.0431690531143805
"876",-0.537073311652371
"877",0.451427488117354
"878",1.91129795267792
"879",0.394156553438403
"880",-1.59747342562574
"881",-0.51414365971283
"882",1.77879558482132
"883",-2.42688868694748
"884",2.13748653889577
"885",1.4959600411202
"886",1.81951106900838
"887",0.438918525816613
"888",4.10641440091206
"889",-2.01318550946214
"890",3.35985179381626
"891",0.615514572331367
"892",0.717299017625585
"893",1.31525431650006
"894",-1.08533575017243
"895",0.358998556159098
"896",-1.44988174960455
"897",-1.43836424044533
"898",-0.764696662812224
"899",-0.780742378223679
"900",1.47660971256809
"901",0.24785145094237
"902",1.40891687402256
"903",-1.15950739011289
"904",-0.403571762988073
"905",-3.13747033113699
"906",-1.39636408203087
"907",-3.94540613538352
"908",2.61364622595158
"909",2.87695800293457
"910",0.0397522887770396
"911",1.89501690974485
"912",-0.133496282448734
"913",-1.76746608089171
"914",0.167916996270329
"915",-0.0313377354963929
"916",1.06304988601929
"917",0.129567790426611
"918",-2.19224933758586
"919",-3.20680100249896
"920",-1.51534362519584
"921",-0.9881930860995
"922",-1.60388780534318
"923",-0.720469892307097
"924",1.00583517265596
"925",-1.90829256150063
"926",-2.95231823016457
"927",2.29904274689131
"928",-1.14295570640613
"929",0.504791506174334
"930",0.593853045904717
"931",-0.595767120813522
"932",1.70872130663033
"933",-1.8193106430725
"934",-0.818453015355379
"935",1.94628622086555
"936",-0.281897406835304
"937",0.285730471130582
"938",3.4848084117142
"939",-3.27613710828183
"940",-1.12679190833461
"941",-1.12136020652339
"942",-0.370761950527948
"943",-0.00930267968411303
"944",-1.29374799365235
"945",0.883983666324065
"946",-1.56062721569138
"947",-0.593008396294993
"948",-1.74123917200742
"949",1.07523452960904
"950",-0.722256471064616
"951",-3.37262386429648
"952",4.45938222117959
"953",-3.52927994422458
"954",0.00764909957559399
"955",-0.45191220637219
"956",-0.754726607655468
"957",-0.141382455821187
"958",-1.5390308604967
"959",0.168526815379196
"960",2.08691334956914
"961",0.784252871183951
"962",1.980002676156
"963",-1.16716847133113
"964",0.864858480613088
"965",-1.55229618422844
"966",0.894821048665723
"967",-1.33498518730374
"968",-0.822720409928568
"969",0.039264504233394
"970",1.71906444517635
"971",0.726453485736268
"972",2.92576332661292
"973",-2.28395270818487
"974",1.75828828931697
"975",-0.0862219233284401
"976",1.01497888595463
"977",1.37423844083827
"978",-1.81656821693833
"979",-1.0252888440167
"980",0.0273280134182644
"981",1.96229647203635
"982",2.23898975488252
"983",1.60052393737037
"984",-1.67801115227913
"985",2.05699143677679
"986",2.76050508040524
"987",3.59815436756736
"988",0.906182688050497
"989",0.227128329761762
"990",-4.13598799839481
"991",1.35022256901402
"992",3.46086974899227
"993",0.0704215353938203
"994",0.152544984457294
"995",-0.922130334086256
"996",-0.585295562922571
"997",-0.371536233223253
"998",-3.56326466545465
"999",2.8117539934482
"1000",0.89717596826501
"1001",-1.75226741438878
"1002",4.39054349439705
"1003",-2.42732855796097
"1004",-2.85982627580993
"1005",-0.105975331604037
"1006",-0.222978749827412
"1007",-3.42280908773163
"1008",0.437314247984664
"1009",-1.09590110778802
"1010",-1.6342956969723
"1011",0.0545300705674195
"1012",0.106074464905328
"1013",1.07206863925905
"1014",2.90439730551469
"1015",-0.772635391827196
"1016",-0.544299772694231
"1017",-1.62074231108044
"1018",-1.04163467347316
"1019",-0.186058422089763
"1020",-1.26870369412335
"1021",-0.953927982985596
"1022",-0.442646854652346
"1023",-0.579308318181622
"1024",0.586338064302764
"1025",1.30004376131185
"1026",-2.79845293091926
"1027",3.09629277553209
"1028",3.58267326475126
"1029",3.57028549445505
"1030",1.37604473787423
"1031",2.72065222235018
"1032",-2.44303402505256
"1033",0.723142469444412
"1034",-2.13481978645561
"1035",5.71110581989288
"1036",0.580973830423653
"1037",0.774637001531824
"1038",-1.26845054581848
"1039",-0.572684531309704
"1040",1.41510348515969
"1041",1.5147292452709
"1042",-2.64745955201154
"1043",-1.34014228385923
"1044",-0.0345136346244733
"1045",1.12787523788974
"1046",-0.648343891449693
"1047",0.742288777323851
"1048",-3.38644567325619
"1049",0.810770655964449
"1050",1.91915913463451
"1051",2.73079443093464
"1052",2.71593201713721
"1053",1.37589339687268
"1054",-0.144754499264804
"1055",-1.7209929427157
"1056",0.912259032984813
"1057",1.61164388794348
"1058",1.89982738210265
"1059",-0.415858990215486
"1060",-3.26919124676453
"1061",0.68433228784744
"1062",-1.00530725077248
"1063",1.25391761185941
"1064",-0.924317201732197
"1065",-0.921622261472028
"1066",-0.332683443686796
"1067",0.999357782544315
"1068",-1.62179693210391
"1069",-1.3314479198872
"1070",-2.22864107452228
"1071",0.711399494522097
"1072",1.62015208504257
"1073",-0.271078216809141
"1074",2.57679980611146
"1075",3.65417908449971
"1076",0.387980648685871
"1077",-3.59404289833652
"1078",1.71146106302683
"1079",-0.453373749426564
"1080",-2.18501836301282
"1081",-0.892870315027683
"1082",-0.277581628955057
"1083",3.42873809413817
"1084",-1.22688444715174
"1085",-2.19161552822306
"1086",1.22627507832339
"1087",-0.554539225713479
"1088",1.30402282123551
"1089",0.383707593411515
"1090",1.70721304359003
"1091",3.01117963600939
"1092",0.336469917869065
"1093",-0.960299112608172
"1094",-1.82809876693574
"1095",-3.18268099727272
"1096",0.561822729955855
"1097",-1.427682468453
"1098",-3.33022796851503
"1099",1.90550017243847
"1100",-2.56998334134633
"1101",-1.20799915822459
"1102",0.11417284822372
"1103",-3.83441832909439
"1104",1.78059405443572
"1105",-2.35075776972323
"1106",-0.928097057894558
"1107",0.460676672948302
"1108",1.61019029965249
"1109",-1.27148812736093
"1110",0.443683300474839
"1111",-2.3330582953203
"1112",4.40617543588614
"1113",3.14555796736896
"1114",-0.372687793666117
"1115",0.044376567268268
"1116",-1.65905342985853
"1117",-0.606827946138737
"1118",0.566803124300459
"1119",-0.81435783537257
"1120",2.21991666536633
"1121",1.0711976354953
"1122",-1.30626257924892
"1123",1.46505595645044
"1124",-3.97976846269578
"1125",2.73439716533637
"1126",-2.89710845137093
"1127",2.01217992028816
"1128",0.63228777297319
"1129",2.5754962482509
"1130",0.437146997571715
"1131",-1.14762232777506
"1132",1.71261069750285
"1133",0.69333723024512
"1134",0.249372519113292
"1135",-0.99013958427098
"1136",2.47380354585461
"1137",-2.76145633365384
"1138",-0.989397086339125
"1139",2.13808063478935
"1140",-0.484483698444315
"1141",-2.06059159892581
"1142",0.972931183255102
"1143",0.751137766310444
"1144",-0.99248363844961
"1145",3.14942472537568
"1146",-3.40278951686693
"1147",0.695047048299917
"1148",-0.391893090295508
"1149",-1.34705758090666
"1150",-1.73981489446351
"1151",2.05067663467332
"1152",2.59535318533185
"1153",1.87403808463091
"1154",0.163541926864214
"1155",-4.00839137271039
"1156",-1.38447914234815
"1157",2.43540319416801
"1158",3.20063043225846
"1159",1.14422632679212
"1160",-5.70664057450791
"1161",0.242566708137423
"1162",0.109899373518798
"1163",-0.727329777696171
"1164",-0.116171134982941
"1165",-1.05550391676494
"1166",1.1262057136956
"1167",1.58762987640036
"1168",-1.6081812449244
"1169",2.35822125156923
"1170",2.1897218980193
"1171",2.86669925877122
"1172",0.577283739895411
"1173",-3.96503764045397
"1174",3.66663232856311
"1175",0.947981968588951
"1176",-2.87474270456919
"1177",1.94703340800464
"1178",1.23925333614035
"1179",-0.0217303420132738
"1180",0.995255796944165
"1181",0.363008201324727
"1182",2.60041449888457
"1183",-2.91450776833388
"1184",-1.5393340785096
"1185",-1.47973302297571
"1186",-0.580560929430717
"1187",2.34082202357145
"1188",-1.43650762656702
"1189",-1.81943044795513
"1190",-0.896980241290784
"1191",0.460440981871953
"1192",-0.956346602892667
"1193",1.33481002819869
"1194",3.01938750848204
"1195",1.88938811676393
"1196",-1.24535763924985
"1197",-0.867695390790477
"1198",1.28913020817476
"1199",-1.34896431287348
"1200",1.38001142740866
